,id,time,link,message,like,share,comment,commentsHighlight
156,1282973728458676_2090834014339306,1552692771,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2090833874339320/?type=3,ตารางออกอากาศ ประจำวันเสาร์ที่ 16 มีนาคม 2562 ของ #ช่อง28 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง28 #ช่อง3,109,1,0,"Empty DataFrame
Columns: []
Index: []"
157,1282973728458676_2090831617672879,1552692633,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2090831384339569/?type=3,ตารางออกอากาศ ประจำวันเสาร์ที่ 16 มีนาคม 2562 ของ #ช่อง13 ติดตามผังรายการช่อง3 เพิ่มเติมที่ http://bit.ly/2ivQ6sP #Ch3Thailand #ผังรายการช่อง13 #ช่อง3,102,0,0,"Empty DataFrame
Columns: []
Index: []"
158,1282973728458676_2090368164385891,1552665080,https://www.facebook.com/CH3Thailand/videos/1219635714862093/,"""เพราะเป็นเงินที่ได้มาเพราะความสุจริต"" ติดตาม #ซีรีส์ลูกผู้ชาย #ปัทม์ ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand",502,5,0,"Empty DataFrame
Columns: []
Index: []"
159,1282973728458676_2090295177726523,1552661316,https://www.facebook.com/CH3Thailand/videos/607099769702854/,"""ฝันกลางวันละสิ"" ติดตาม #ซีรีส์ลูกผู้ชาย #ปัทม์ ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand",484,5,1,"Empty DataFrame
Columns: []
Index: []"
160,1282973728458676_2090126187743422,1552654825,https://www.facebook.com/CH3Thailand/photos/a.1330600120362703/2090126121076762/?type=3,ทางเดินที่ปัทม์เลือกจะเป็นอย่างไร มาเอาใจช่วยเขากันค่ะ ติดตาม #ซีรีส์ลูกผู้ชาย #ปัทม์ ดูสดตอนนี้ทางทีวี #ช่อง33 ดูออนไลน์ คลิก www.ch3thailand.com/live/33 หรือดูผ่านแอปพลิเคชัน Ch3Thailand,345,6,3,"Empty DataFrame
Columns: []
Index: []"
161,1282973728458676_2090068937749147,1552650018,https://www.facebook.com/CH3Thailand/videos/354373011843406/,"เปิดวาร์ป ""นิ้ง-ศรัณยา จำปาทิพย์""  หรือ ""หนูตุ่น"" ใน ซีรีส์ลูกผู้ชาย ""ปัทม์"" 🚩คืนนี้มาให้กำลังใจกันเยอะๆ นะคะ เวลา 20.00 น. ทาง #ช่อง33  #ซีรีส์ลูกผู้ชาย #ปัทม์",349,28,5,"                                                  id        time  \
0  Y29tbWVudDoyMDkwMDY4OTM3NzQ5MTQ3XzIwOTIzMTE2MD...  1552785527   
1  Y29tbWVudDoyMDkwMDY4OTM3NzQ5MTQ3XzIwOTI0MzkwNz...  1552793763   

           message  like  
0    #นิ้งบ้านโป่ง     2  
1  #นิ้งบ้านโป่ง ❤     0  "
162,1282973728458676_2089928521096522,1552647601,https://www.facebook.com/CH3Thailand/videos/2258566694398997/,"""ข้าอยากกอดเอ็งยังทำไม่ได้เลย"" ฉากนี้แอดร้องไห้ตามเลยค่ะ สงสารทองเอกมากๆ 😭😭  รับชมละครย้อนหลัง ทองเอก หมอยา ท่าโฉลง EP.13 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16311 #ทองเอกหมอยาท่าโฉลง #Ch3Thailand",3377,80,38,"                                                  id        time  \
0  Y29tbWVudDoyMDg5OTI4NTIxMDk2NTIyXzIwOTI0MzQwMD...  1552793396   
1  Y29tbWVudDoyMDg5OTI4NTIxMDk2NTIyXzIwOTE1Mjc3Mz...  1552739392   

                                             message  like  
0  Just only a cry when to see someone that we lo...     1  
1                             น้ำตาไหลสงสารเหมือนกัน     1  "
163,1282973728458676_2089894221099952,1552645800,https://www.facebook.com/CH3Thailand/videos/1084604795068557/,"""เอ็งไม่เป็นไรหรอก กินยาข้าทุกวันต้องหายสิ"" สงสารพ่อทองเอกกับแม่ชบามากๆ เลย 😭😭  รับชมละครย้อนหลัง ทองเอก หมอยา ท่าโฉลง EP.13 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16311 #ทองเอกหมอยาท่าโฉลง #Ch3Thailand",6081,69,54,"                                                  id        time  \
0  Y29tbWVudDoyMDg5ODk0MjIxMDk5OTUyXzIwOTA5OTAzMT...  1552703729   
1  Y29tbWVudDoyMDg5ODk0MjIxMDk5OTUyXzIwOTEyMjYzNz...  1552720159   

                                             message  like  
0  ไม่อยากให้จบเลยละครย้อนยุคเกี่ยวกับหมอยาหาดูยา...     7  
1                    อย่าเพิ่งจบได้ไหม สนุกทุกตอนเลย     4  "
164,1282973728458676_2089906574432050,1552644000,https://www.facebook.com/CH3Thailand/videos/159793614924710/,"""แม่ชบาเป็นโรคห่า!!"" สงสารทองเอกมากเลยค่ะ 😢😢 รับชมละครย้อนหลัง ทองเอก หมอยา ท่าโฉลง EP.13 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16311 #ทองเอกหมอยาท่าโฉลง #Ch3Thailand",15116,244,79,"                                                  id        time  \
0  Y29tbWVudDoyMDg5OTA2NTc0NDMyMDUwXzIwOTE4MTM5MT...  1552754629   
1  Y29tbWVudDoyMDg5OTA2NTc0NDMyMDUwXzIwODk5ODQ1Mz...  1552645196   

                                             message  like  
0  ทองเอกจะรักษาเมีย  แต่ไม่รู้จะรักษาด้วยยาตัวไห...    68  
1  เมื่อคืนเป็น Ep. ที่เศร้ามากๆ หนำซ้ำตัวเองยังท...    60  "
165,1282973728458676_2089924127763628,1552641176,https://www.facebook.com/CH3Thailand/videos/666462013812248/,"ภารกิจ ""follow you 1 วัน"" #เช็คอินกินเที่ยว มาต่อกันที่คู่ของ เค้ก นัทธวัชร์ และนิ้ง ศรัณยา พระเอกและนางเอกจากซีรีส์ลูกผู้ชาย ตอน ปัทม์ EP.4 #เค้กนิ้ง ลัดเลาะไปเที่ยวกันที่ บ้านอากงอาม่า ชมความงามของบ้านเก่า และข้าวของเครื่องใช้ในสมัยอดีต Facebook >>> https://www.facebook.com/CH3Thailand/videos/666462013812248/ Youtube: Ch3Thailand >>> https://www.youtube.com/watch?v=a40BYF4mztw #ซีรีส์ลูกผู้ชาย #ปัทม์ #ช่อง33 #Ch3Thailand",270,25,1,"                                                  id        time  \
0  Y29tbWVudDoyMDg5OTI0MTI3NzYzNjI4XzIwOTU1NjgzMj...  1552989318   

                                             message  like  
0  Sasipimol Seipla Sirilert Piengman Oampiengstu...     1  "
166,1282973728458676_2089903141099060,1552639580,https://www.facebook.com/CH3Thailand/videos/297847210881767/,"""ข้ามันไม่เอาไหน ข้าช่วยพวกเขาไว้ไม่ได้"" ในยามที่คนนึงท้อใจอีกคนก็อยู่เคียงข้าง 😢😢 รับชมละครย้อนหลัง ทองเอก หมอยา ท่าโฉลง EP.13 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16311 #ทองเอกหมอยาท่าโฉลง #Ch3Thailand",14436,222,72,"                                                  id        time  \
0  Y29tbWVudDoyMDg5OTAzMTQxMDk5MDYwXzIwOTE4NTg4Nz...  1552757043   
1  Y29tbWVudDoyMDg5OTAzMTQxMDk5MDYwXzIwOTAwMTcyND...  1552647242   

                                             message  like  
0  เศร้ามากหมอทองเอกแสดงเก่งมากๆค่ะ คุณชบาก้อแสดง...    12  
1  ชบา มาปลอบทองเอก  พอทองเอกไป  ชบา ร้องแทน คนดู...    25  "
167,1282973728458676_2089877561101618,1552637641,https://www.facebook.com/CH3Thailand/videos/1935964183198273/,"""เอ็งกำลังจะเป็นป้าคนแล้วนะ...น้าก็พอ"" พ่อกล้า เพื่อนแท้ของแม่ชบา 😭 😭  รับชมละครย้อนหลัง ทองเอก หมอยา ท่าโฉลง EP.13 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16311 #ทองเอกหมอยาท่าโฉลง #Ch3Thailand",5774,50,22,"Empty DataFrame
Columns: []
Index: []"
168,1282973728458676_2089849847771056,1552635864,https://www.facebook.com/CH3Thailand/videos/275019543400331/,"""เดี๋ยวข้าย่องไปหาเอง"" แหมพ่อกล้า เพลาๆ หน่อยนะ เมียกำลังท้อง รับชมละครย้อนหลัง ทองเอก หมอยา ท่าโฉลง EP.13 ได้ที่ลิงก์นี้ค่ะ http://www.ch3thailand.com/news/scoop/16311 #ทองเอกหมอยาท่าโฉลง #Ch3Thailand",12932,330,82,"                                                  id        time  \
0  Y29tbWVudDoyMDg5ODQ5ODQ3NzcxMDU2XzIwOTg2NTYzMD...  1553180173   
1  Y29tbWVudDoyMDg5ODQ5ODQ3NzcxMDU2XzIwOTEyOTkyOD...  1552725436   

                                             message  like  
0                        ทำไมผ่องเรียก คุณ ดูทันสมัย     0  
1  ปั่นจั่นคือได้แต่คนงานดีๆ​ แม่หญิงจันวาทเงี้ย​...    15  "
169,1282973728458676_2089782694444438,1552631190,https://www.facebook.com/CH3Thailand/posts/2089782694444438,เข้าชมเบื้องหลังฉากรุนแรง รับน้องพระเอกใหม่ “เค้ก นัทธวัชร์” เข้ามาดูกันค่ะ http://www.ch3thailand.com/news/scoop/16313 ติดตาม “ซีรีส์ลูกผู้ชาย ตอน ปัทม์” เวลา 20.00 น. ช่อง 33,498,3,0,"Empty DataFrame
Columns: []
Index: []"
170,1282973728458676_2089758344446873,1552629555,https://www.facebook.com/CH3Thailand/videos/3088731541152425/,เรื่องราวกำลังดราม่าขึ้น หรือทุกอย่างกำลังจะถูกเปิดเผย 😥😥 วันนี้ ติดตาม กลลวงทวงหนี้รัก เวลา 18.45 น. เปิดทีวี #ช่อง33 ดูสดไปพร้อมกันค่ะ #Ch3Thailand,847,15,23,"                                                  id        time  \
0  Y29tbWVudDoyMDg5NzU4MzQ0NDQ2ODczXzIwOTAwOTYyND...  1552651125   
1  Y29tbWVudDoyMDg5NzU4MzQ0NDQ2ODczXzIwOTA4NjkxMz...  1552695429   

                                             message  like  
0  ตอนแรกพระเอกก็ฉลาด.แต่ทำไมมาโง่เอาง่ายๆไม่สมเห...     1  
1  คุณอัศวิน งี่เง้าได้โล่จริงๆเลย ไม่สืบเรื่องหา...     0  "
171,1282973728458676_2089718521117522,1552627063,https://www.facebook.com/CH3Thailand/posts/2089718521117522,เจาะลึกเบื้องหลังละครแห่งความเข้าใจวัยรุ่น “วัยแสบสาแหรกขาด 2” เข้ามาดูกันค่ะ #Ch3Thailand http://www.ch3thailand.com/news/scoop/16314,1897,69,18,"                                                  id        time  \
0  Y29tbWVudDoyMDg5NzE4NTIxMTE3NTIyXzIwOTM5NjQ2OT...  1552885332   
1  Y29tbWVudDoyMDg5NzE4NTIxMTE3NTIyXzIwOTExMDIxND...  1552711178   

                       message  like  
0                น่าดูมาก​ สอน     0  
1  เรื่องนี้น่าดูมากมาก  รอๆๆๆ     1  "
172,1282973728458676_2089661551123219,1552622940,https://www.facebook.com/CH3Thailand/posts/2089661551123219,กรงกรรม EP.5 ดูย้อนหลังได้แล้วทาง Youtube เรารวบรวมมาให้แล้ว คลิกเลย >> http://www.ch3thailand.com/news/scoop/16315 #กรงกรรม #Ch3Thailand,3086,48,7,"                                                  id        time  \
0  Y29tbWVudDoyMDg5NjYxNTUxMTIzMjE5XzIwOTAzMjg0OT...  1552662925   
1  Y29tbWVudDoyMDg5NjYxNTUxMTIzMjE5XzIwODk4Nzc1OT...  1552637627   

                                             message  like  
0  ฝากถามพิไลหน่อยนะค่ะ จะอยากได้มรดกแม่ผัวไปถึงไ...     1  
1  กรงกรรมคือละครที่น่าติดตาม ดีงามทั้งบท การกำกั...     3  "
173,1282973728458676_2089616367794404,1552619841,https://www.facebook.com/CH3Thailand/posts/2089616367794404,"""ข้าต้องเห็นคนที่ข้ารักจากไปด้วยความด้อยฝีมือของข้าซักกี่คนวะ"" ดูย้อนหลัง ทองเอก หมอยา ท่าโฉลง EP.13 | 14-03-62 http://www.ch3thailand.com/news/scoop/16311 #ทองเอกหมอยาท่าโฉลง #Ch3Thailand #ทองเอกหมอยาท่าโฉลงEP13",3794,227,49,"                                                  id        time  \
0  Y29tbWVudDoyMDg5NjE2MzY3Nzk0NDA0XzIwOTI0NDk4OD...  1552794531   
1  Y29tbWVudDoyMDg5NjE2MzY3Nzk0NDA0XzIwODk2MjYyOT...  1552620532   

                                             message  like  
0            Only feel upset when this a drama...😭😭😭     0  
1  ไม่อยากให้จบเลย เป็นละครที่ดีมากๆและสนุกมากๆ ค...    35  "
174,1282973728458676_2089591984463509,1552618800,https://www.facebook.com/CH3Thailand/posts/2089591984463509,"""คุณวิชเลี้ยงเมียน้อย มีลูกด้วยกันหนึ่งคน เช่าบ้านให้อยู่อย่างดี แล้วก็ไปมาหากันบ่อยๆ"" ดูย้อนหลัง กลลวงทวงหนี้รัก EP.23 | 14-03-62 http://www.ch3thailand.com/news/scoop/16310 #กลลวงทวงหนี้รัก #Ch3Thailand",1060,15,5,"                                                  id        time  \
0  Y29tbWVudDoyMDg5NTkxOTg0NDYzNTA5XzIwOTI4ODEwMD...  1552822035   

               message  like  
0  ที่บ้านติดกันงอมแงม     0  "
